ID_Inscricao,municipio,Q006_Renda,Score_Renda,Q002_Escolaridade_Mae,Score_Escolaridade,Q025_Tem_Internet,Score_Internet,NU_NOTA_GERAL,ISE,TP_ESCOLA,latitude,longitude
7719880406,Rio de Janeiro,E,4,G,4,Sim,1,717,9,Pública,-22.9068,-43.1729
3635749246,Belo Horizonte,B,1,A,0,Não,0,560,1,Pública,-19.9167,-43.9345
2295305728,Belo Horizonte,C,2,F,3,Sim,1,548,6,Pública,-19.9167,-43.9345
1460516676,Belo Horizonte,A,0,B,1,Sim,1,455,2,Pública,-19.9167,-43.9345
3340681059,Fortaleza,A,0,A,0,Não,0,420,0,Pública,-3.7319,-38.5267
1167531317,São Paulo,B,1,A,0,Não,0,545,1,Privada,-23.5505,-46.6333
2824430558,Rio de Janeiro,D,3,F,3,Sim,1,697,7,Privada,-22.9068,-43.1729
6341284846,Fortaleza,D,3,D,2,Sim,1,705,6,Pública,-3.7319,-38.5267
4509448273,Fortaleza,C,2,D,2,Sim,1,731,5,Pública,-3.7319,-38.5267
9334372010,Belo Horizonte,A,0,B,1,Sim,1,350,2,Pública,-19.9167,-43.9345
2085928352,São Paulo,Q,5,F,3,Sim,1,814,9,Pública,-23.5505,-46.6333
8384715895,São Paulo,B,1,B,1,Não,0,454,2,Pública,-23.5505,-46.6333
1410423216,Rio de Janeiro,A,0,B,1,Sim,1,416,2,Pública,-22.9068,-43.1729
3489348969,Fortaleza,D,3,F,3,Sim,1,662,7,Pública,-3.7319,-38.5267
1908090341,Rio de Janeiro,Q,5,G,4,Sim,1,717,10,Pública,-22.9068,-43.1729
9540501572,São Paulo,E,4,G,4,Sim,1,670,9,Pública,-23.5505,-46.6333
7535795266,Manaus,Q,5,F,3,Sim,1,707,9,Pública,-3.119,-60.0217
9509976637,Fortaleza,A,0,B,1,Não,0,420,1,Privada,-3.7319,-38.5267
4891673830,Fortaleza,C,2,D,2,Sim,1,582,5,Pública,-3.7319,-38.5267
4620423277,São Paulo,C,2,F,3,Sim,1,596,6,Pública,-23.5505,-46.6333
4233455265,Manaus,D,3,F,3,Sim,1,560,7,Privada,-3.119,-60.0217
8984053655,Fortaleza,Q,5,F,3,Sim,1,745,9,Pública,-3.7319,-38.5267
7087613401,Manaus,B,1,B,1,Sim,1,490,3,Privada,-3.119,-60.0217
6777867242,Belo Horizonte,B,1,A,0,Não,0,376,1,Pública,-19.9167,-43.9345
1826121330,Manaus,B,1,B,1,Não,0,575,2,Pública,-3.119,-60.0217
7550486098,Fortaleza,B,1,B,1,Sim,1,419,3,Pública,-3.7319,-38.5267
6058973535,Rio de Janeiro,A,0,B,1,Sim,1,406,2,Pública,-22.9068,-43.1729
3095515370,Belo Horizonte,A,0,B,1,Sim,1,401,2,Pública,-19.9167,-43.9345
7191212207,Rio de Janeiro,B,1,B,1,Não,0,681,2,Pública,-22.9068,-43.1729
8381757143,São Paulo,Q,5,G,4,Sim,1,682,10,Pública,-23.5505,-46.6333
5645779216,Rio de Janeiro,D,3,F,3,Sim,1,480,7,Pública,-22.9068,-43.1729
9154715698,Rio de Janeiro,C,2,F,3,Sim,1,591,6,Privada,-22.9068,-43.1729
8636387316,Rio de Janeiro,E,4,F,3,Sim,1,709,8,Privada,-22.9068,-43.1729
5832826146,Belo Horizonte,C,2,F,3,Sim,1,601,6,Pública,-19.9167,-43.9345
4070465426,Fortaleza,B,1,A,0,Sim,1,498,2,Pública,-3.7319,-38.5267
4833125585,Fortaleza,B,1,A,0,Sim,1,375,2,Pública,-3.7319,-38.5267
8926972444,Belo Horizonte,B,1,A,0,Não,0,396,1,Pública,-19.9167,-43.9345
5147262655,Belo Horizonte,A,0,A,0,Não,0,383,0,Privada,-19.9167,-43.9345
9505157148,Fortaleza,A,0,B,1,Sim,1,494,2,Pública,-3.7319,-38.5267
6878629768,São Paulo,A,0,A,0,Sim,1,419,1,Pública,-23.5505,-46.6333
5893266298,Manaus,E,4,F,3,Sim,1,842,8,Pública,-3.119,-60.0217
9317175539,Belo Horizonte,A,0,A,0,Sim,1,421,1,Pública,-19.9167,-43.9345
9453392598,Fortaleza,Q,5,G,4,Sim,1,692,10,Pública,-3.7319,-38.5267
5367849124,Fortaleza,A,0,A,0,Não,0,521,0,Privada,-3.7319,-38.5267
8307300839,Fortaleza,E,4,F,3,Sim,1,787,8,Pública,-3.7319,-38.5267
4879174484,Manaus,E,4,G,4,Sim,1,738,9,Pública,-3.119,-60.0217
3161315201,Manaus,C,2,F,3,Sim,1,552,6,Pública,-3.119,-60.0217
1914979730,São Paulo,A,0,A,0,Não,0,513,0,Privada,-23.5505,-46.6333
5608063748,Belo Horizonte,C,2,D,2,Sim,1,484,5,Privada,-19.9167,-43.9345
5013304275,São Paulo,E,4,G,4,Sim,1,775,9,Pública,-23.5505,-46.6333
8169442003,Manaus,D,3,D,2,Sim,1,540,6,Pública,-3.119,-60.0217
6423235799,Belo Horizonte,B,1,A,0,Sim,1,467,2,Pública,-19.9167,-43.9345
5126730939,Belo Horizonte,B,1,A,0,Não,0,554,1,Pública,-19.9167,-43.9345
9047385879,Belo Horizonte,A,0,B,1,Não,0,412,1,Privada,-19.9167,-43.9345
7241736220,Rio de Janeiro,A,0,B,1,Sim,1,427,2,Pública,-22.9068,-43.1729
7595733901,São Paulo,A,0,A,0,Sim,1,481,1,Pública,-23.5505,-46.6333
4459451345,Manaus,A,0,A,0,Sim,1,556,1,Pública,-3.119,-60.0217
7755006480,Rio de Janeiro,D,3,D,2,Sim,1,607,6,Pública,-22.9068,-43.1729
8615697239,Fortaleza,A,0,B,1,Sim,1,450,2,Pública,-3.7319,-38.5267
6826376203,Rio de Janeiro,B,1,A,0,Não,0,481,1,Pública,-22.9068,-43.1729
1792143135,Fortaleza,D,3,D,2,Sim,1,588,6,Pública,-3.7319,-38.5267
1090837820,Belo Horizonte,C,2,F,3,Sim,1,482,6,Pública,-19.9167,-43.9345
1880379077,Fortaleza,C,2,D,2,Sim,1,622,5,Pública,-3.7319,-38.5267
6083369158,Manaus,Q,5,G,4,Sim,1,793,10,Pública,-3.119,-60.0217
1543902313,Rio de Janeiro,C,2,D,2,Sim,1,621,5,Pública,-22.9068,-43.1729
8450734426,Belo Horizonte,B,1,B,1,Sim,1,320,3,Pública,-19.9167,-43.9345
4016779545,São Paulo,B,1,B,1,Não,0,216,2,Pública,-23.5505,-46.6333
5783073332,Belo Horizonte,D,3,D,2,Sim,1,576,6,Pública,-19.9167,-43.9345
1862055076,Belo Horizonte,A,0,A,0,Sim,1,479,1,Pública,-19.9167,-43.9345
9303000369,Rio de Janeiro,B,1,A,0,Sim,1,588,2,Pública,-22.9068,-43.1729
1506832010,Fortaleza,E,4,G,4,Sim,1,685,9,Pública,-3.7319,-38.5267
9806069940,Rio de Janeiro,B,1,A,0,Sim,1,498,2,Privada,-22.9068,-43.1729
8401647274,Belo Horizonte,C,2,D,2,Sim,1,675,5,Pública,-19.9167,-43.9345
5237283698,Rio de Janeiro,C,2,F,3,Sim,1,608,6,Pública,-22.9068,-43.1729
9098416133,Fortaleza,B,1,B,1,Não,0,667,2,Pública,-3.7319,-38.5267
1902448976,Belo Horizonte,D,3,F,3,Sim,1,701,7,Pública,-19.9167,-43.9345
6571492210,Belo Horizonte,B,1,A,0,Não,0,442,1,Pública,-19.9167,-43.9345
5964344565,Manaus,B,1,B,1,Sim,1,430,3,Pública,-3.119,-60.0217
9901415579,São Paulo,Q,5,F,3,Sim,1,734,9,Pública,-23.5505,-46.6333
6650259149,Rio de Janeiro,A,0,B,1,Não,0,537,1,Pública,-22.9068,-43.1729
5824616172,Rio de Janeiro,D,3,F,3,Sim,1,524,7,Pública,-22.9068,-43.1729
7529186119,Belo Horizonte,C,2,F,3,Sim,1,674,6,Pública,-19.9167,-43.9345
6923977062,Rio de Janeiro,B,1,A,0,Sim,1,481,2,Pública,-22.9068,-43.1729
3484913158,Rio de Janeiro,Q,5,G,4,Sim,1,664,10,Pública,-22.9068,-43.1729
8916246931,Belo Horizonte,B,1,A,0,Não,0,425,1,Pública,-19.9167,-43.9345
7631970665,Fortaleza,A,0,A,0,Não,0,379,0,Pública,-3.7319,-38.5267
6021688872,Fortaleza,D,3,D,2,Sim,1,645,6,Pública,-3.7319,-38.5267
9667592295,Belo Horizonte,A,0,A,0,Sim,1,419,1,Pública,-19.9167,-43.9345
3890991226,Rio de Janeiro,C,2,D,2,Sim,1,573,5,Pública,-22.9068,-43.1729
5186562664,Rio de Janeiro,D,3,D,2,Sim,1,653,6,Privada,-22.9068,-43.1729
9003915525,Rio de Janeiro,Q,5,G,4,Sim,1,706,10,Pública,-22.9068,-43.1729
9871796481,Manaus,Q,5,F,3,Sim,1,682,9,Pública,-3.119,-60.0217
3671197941,Manaus,D,3,F,3,Sim,1,691,7,Pública,-3.119,-60.0217
4064920298,Belo Horizonte,C,2,D,2,Sim,1,577,5,Pública,-19.9167,-43.9345
7594771719,Belo Horizonte,B,1,B,1,Sim,1,455,3,Pública,-19.9167,-43.9345
9023420499,Fortaleza,E,4,F,3,Sim,1,770,8,Pública,-3.7319,-38.5267
5371047701,Rio de Janeiro,Q,5,G,4,Sim,1,706,10,Privada,-22.9068,-43.1729
2615725786,Fortaleza,D,3,F,3,Sim,1,726,7,Pública,-3.7319,-38.5267
4816688800,Belo Horizonte,B,1,A,0,Sim,1,623,2,Privada,-19.9167,-43.9345
2351042745,Manaus,B,1,A,0,Sim,1,483,2,Pública,-3.119,-60.0217
3343977024,Manaus,B,1,B,1,Sim,1,449,3,Pública,-3.119,-60.0217
5521354136,Rio de Janeiro,C,2,D,2,Sim,1,548,5,Pública,-22.9068,-43.1729
5700401357,São Paulo,A,0,B,1,Sim,1,403,2,Privada,-23.5505,-46.6333
8836241130,Belo Horizonte,Q,5,G,4,Sim,1,771,10,Pública,-19.9167,-43.9345
5209091402,Belo Horizonte,E,4,G,4,Sim,1,644,9,Privada,-19.9167,-43.9345
9454295791,Fortaleza,A,0,B,1,Não,0,533,1,Pública,-3.7319,-38.5267
2336571212,Rio de Janeiro,C,2,F,3,Sim,1,572,6,Pública,-22.9068,-43.1729
9848098848,Belo Horizonte,A,0,A,0,Sim,1,475,1,Privada,-19.9167,-43.9345
6194111834,Belo Horizonte,E,4,F,3,Sim,1,874,8,Pública,-19.9167,-43.9345
1745913996,Manaus,Q,5,G,4,Sim,1,747,10,Pública,-3.119,-60.0217
8484564588,Belo Horizonte,C,2,D,2,Sim,1,669,5,Pública,-19.9167,-43.9345
5254778153,São Paulo,C,2,F,3,Sim,1,568,6,Privada,-23.5505,-46.6333
7186360188,Belo Horizonte,B,1,A,0,Não,0,518,1,Privada,-19.9167,-43.9345
7494370996,Manaus,D,3,D,2,Sim,1,638,6,Pública,-3.119,-60.0217
1539514958,Manaus,Q,5,F,3,Sim,1,703,9,Pública,-3.119,-60.0217
9539986553,Belo Horizonte,C,2,F,3,Sim,1,502,6,Privada,-19.9167,-43.9345
7815031287,Belo Horizonte,C,2,F,3,Sim,1,515,6,Pública,-19.9167,-43.9345
9081562295,Rio de Janeiro,A,0,B,1,Sim,1,442,2,Pública,-22.9068,-43.1729
2626393366,São Paulo,D,3,F,3,Sim,1,471,7,Privada,-23.5505,-46.6333
3315819697,Fortaleza,D,3,D,2,Sim,1,627,6,Pública,-3.7319,-38.5267
7888785835,Rio de Janeiro,Q,5,F,3,Sim,1,584,9,Pública,-22.9068,-43.1729
2139147819,São Paulo,C,2,F,3,Sim,1,553,6,Pública,-23.5505,-46.6333
3311212139,Belo Horizonte,E,4,G,4,Sim,1,625,9,Privada,-19.9167,-43.9345
7223765770,São Paulo,C,2,F,3,Sim,1,546,6,Privada,-23.5505,-46.6333
1502787815,Fortaleza,C,2,F,3,Sim,1,740,6,Privada,-3.7319,-38.5267
3593270155,Fortaleza,C,2,D,2,Sim,1,630,5,Pública,-3.7319,-38.5267
4828164211,Manaus,B,1,A,0,Não,0,439,1,Privada,-3.119,-60.0217
5223615942,Rio de Janeiro,D,3,D,2,Sim,1,604,6,Privada,-22.9068,-43.1729
4670115862,Rio de Janeiro,E,4,G,4,Sim,1,779,9,Pública,-22.9068,-43.1729
4209354782,São Paulo,E,4,F,3,Sim,1,712,8,Privada,-23.5505,-46.6333
4403932353,Rio de Janeiro,A,0,A,0,Sim,1,467,1,Pública,-22.9068,-43.1729
9933610438,Manaus,Q,5,G,4,Sim,1,748,10,Pública,-3.119,-60.0217
5334043708,Manaus,E,4,G,4,Sim,1,729,9,Pública,-3.119,-60.0217
9463467845,Fortaleza,C,2,F,3,Sim,1,698,6,Pública,-3.7319,-38.5267
7420228550,São Paulo,C,2,F,3,Sim,1,518,6,Pública,-23.5505,-46.6333
3077535076,Rio de Janeiro,C,2,D,2,Sim,1,670,5,Pública,-22.9068,-43.1729
1227358134,Belo Horizonte,A,0,B,1,Não,0,478,1,Pública,-19.9167,-43.9345
3817504373,Manaus,A,0,B,1,Não,0,536,1,Pública,-3.119,-60.0217
1337197325,Manaus,B,1,A,0,Sim,1,495,2,Pública,-3.119,-60.0217
8471367246,Belo Horizonte,B,1,B,1,Sim,1,374,3,Pública,-19.9167,-43.9345
3021645402,Belo Horizonte,D,3,F,3,Sim,1,531,7,Pública,-19.9167,-43.9345
6971403746,Manaus,D,3,F,3,Sim,1,690,7,Pública,-3.119,-60.0217
3365197652,Belo Horizonte,A,0,A,0,Sim,1,323,1,Pública,-19.9167,-43.9345
5849297770,Fortaleza,D,3,F,3,Sim,1,708,7,Pública,-3.7319,-38.5267
9962517146,Belo Horizonte,D,3,F,3,Sim,1,548,7,Privada,-19.9167,-43.9345
2815493710,São Paulo,B,1,A,0,Não,0,524,1,Pública,-23.5505,-46.6333
7378339573,Rio de Janeiro,B,1,B,1,Sim,1,516,3,Pública,-22.9068,-43.1729
8299416614,Belo Horizonte,B,1,A,0,Não,0,518,1,Pública,-19.9167,-43.9345
3253450385,Fortaleza,E,4,F,3,Sim,1,908,8,Privada,-3.7319,-38.5267
9978613303,Manaus,B,1,B,1,Sim,1,389,3,Pública,-3.119,-60.0217
6109101989,Fortaleza,D,3,F,3,Sim,1,675,7,Privada,-3.7319,-38.5267
6323052903,Rio de Janeiro,C,2,F,3,Sim,1,643,6,Pública,-22.9068,-43.1729
5576627293,Belo Horizonte,D,3,D,2,Sim,1,577,6,Privada,-19.9167,-43.9345
4837596118,Rio de Janeiro,A,0,B,1,Não,0,400,1,Pública,-22.9068,-43.1729
6989551507,Manaus,C,2,F,3,Sim,1,697,6,Privada,-3.119,-60.0217
2087490711,Manaus,B,1,A,0,Sim,1,416,2,Pública,-3.119,-60.0217
3981272740,Rio de Janeiro,B,1,B,1,Sim,1,267,3,Pública,-22.9068,-43.1729
7078501579,Rio de Janeiro,A,0,A,0,Não,0,517,0,Pública,-22.9068,-43.1729
6937725545,Rio de Janeiro,Q,5,G,4,Sim,1,777,10,Pública,-22.9068,-43.1729
4993983560,Belo Horizonte,B,1,B,1,Sim,1,322,3,Pública,-19.9167,-43.9345
2884063743,Belo Horizonte,D,3,F,3,Sim,1,678,7,Privada,-19.9167,-43.9345
9914320932,Fortaleza,B,1,A,0,Sim,1,504,2,Privada,-3.7319,-38.5267
6743913533,Fortaleza,C,2,D,2,Sim,1,612,5,Pública,-3.7319,-38.5267
5342269290,Rio de Janeiro,Q,5,G,4,Sim,1,702,10,Pública,-22.9068,-43.1729
3418772611,São Paulo,D,3,F,3,Sim,1,540,7,Pública,-23.5505,-46.6333
4665606630,Manaus,B,1,B,1,Não,0,504,2,Pública,-3.119,-60.0217
1318149307,Manaus,D,3,D,2,Sim,1,563,6,Pública,-3.119,-60.0217
7753042294,São Paulo,D,3,D,2,Sim,1,637,6,Pública,-23.5505,-46.6333
3569195744,Rio de Janeiro,Q,5,F,3,Sim,1,706,9,Pública,-22.9068,-43.1729
7528845987,Rio de Janeiro,C,2,F,3,Sim,1,585,6,Pública,-22.9068,-43.1729
4736728603,Belo Horizonte,D,3,F,3,Sim,1,709,7,Pública,-19.9167,-43.9345
3069745446,Rio de Janeiro,A,0,B,1,Sim,1,493,2,Pública,-22.9068,-43.1729
2718114195,Manaus,D,3,F,3,Sim,1,642,7,Pública,-3.119,-60.0217
2361131008,Rio de Janeiro,D,3,F,3,Sim,1,638,7,Pública,-22.9068,-43.1729
1423849825,Manaus,C,2,F,3,Sim,1,594,6,Privada,-3.119,-60.0217
2831023113,Fortaleza,C,2,D,2,Sim,1,490,5,Pública,-3.7319,-38.5267
5518616605,Manaus,D,3,D,2,Sim,1,622,6,Pública,-3.119,-60.0217
8986504472,São Paulo,C,2,F,3,Sim,1,576,6,Pública,-23.5505,-46.6333
9298431265,Fortaleza,C,2,F,3,Sim,1,658,6,Pública,-3.7319,-38.5267
2739466484,Rio de Janeiro,D,3,F,3,Sim,1,565,7,Privada,-22.9068,-43.1729
6855425860,Rio de Janeiro,A,0,B,1,Sim,1,428,2,Pública,-22.9068,-43.1729
6012012856,Fortaleza,C,2,F,3,Sim,1,527,6,Pública,-3.7319,-38.5267
6625830134,Rio de Janeiro,B,1,B,1,Sim,1,634,3,Pública,-22.9068,-43.1729
3587464882,Belo Horizonte,B,1,A,0,Sim,1,370,2,Privada,-19.9167,-43.9345
4906645095,São Paulo,A,0,A,0,Sim,1,346,1,Privada,-23.5505,-46.6333
1861708259,São Paulo,Q,5,G,4,Sim,1,843,10,Pública,-23.5505,-46.6333
3160680354,Manaus,B,1,B,1,Não,0,589,2,Pública,-3.119,-60.0217
6070796005,Rio de Janeiro,E,4,G,4,Sim,1,689,9,Pública,-22.9068,-43.1729
5315945902,Rio de Janeiro,A,0,A,0,Não,0,381,0,Privada,-22.9068,-43.1729
4994342673,Rio de Janeiro,C,2,D,2,Sim,1,578,5,Pública,-22.9068,-43.1729
5790619239,Belo Horizonte,B,1,A,0,Sim,1,343,2,Privada,-19.9167,-43.9345
6287015888,Fortaleza,Q,5,F,3,Sim,1,696,9,Pública,-3.7319,-38.5267
9174765917,Belo Horizonte,E,4,F,3,Sim,1,757,8,Pública,-19.9167,-43.9345
6036954314,Fortaleza,E,4,F,3,Sim,1,725,8,Pública,-3.7319,-38.5267
4652919731,Belo Horizonte,A,0,B,1,Sim,1,619,2,Pública,-19.9167,-43.9345
3998190156,Manaus,D,3,F,3,Sim,1,701,7,Pública,-3.119,-60.0217
9819538007,Rio de Janeiro,A,0,A,0,Sim,1,457,1,Pública,-22.9068,-43.1729
6626553301,Rio de Janeiro,D,3,F,3,Sim,1,662,7,Pública,-22.9068,-43.1729
1020239727,Manaus,E,4,G,4,Sim,1,736,9,Pública,-3.119,-60.0217
9085254906,São Paulo,Q,5,F,3,Sim,1,683,9,Pública,-23.5505,-46.6333
4519288587,Rio de Janeiro,A,0,B,1,Não,0,484,1,Pública,-22.9068,-43.1729
5161685277,Fortaleza,C,2,F,3,Sim,1,675,6,Privada,-3.7319,-38.5267
6850525408,Fortaleza,Q,5,F,3,Sim,1,708,9,Privada,-3.7319,-38.5267
3347693301,Belo Horizonte,B,1,B,1,Sim,1,548,3,Privada,-19.9167,-43.9345
2518593587,Belo Horizonte,C,2,F,3,Sim,1,623,6,Privada,-19.9167,-43.9345
9762941500,São Paulo,Q,5,F,3,Sim,1,619,9,Pública,-23.5505,-46.6333
5066916979,São Paulo,Q,5,G,4,Sim,1,685,10,Pública,-23.5505,-46.6333
2956897105,Fortaleza,B,1,B,1,Sim,1,549,3,Pública,-3.7319,-38.5267
1166642394,Fortaleza,C,2,D,2,Sim,1,523,5,Pública,-3.7319,-38.5267
2486524686,Manaus,C,2,F,3,Sim,1,739,6,Pública,-3.119,-60.0217
6189316115,Fortaleza,E,4,G,4,Sim,1,759,9,Privada,-3.7319,-38.5267
8473319523,Fortaleza,E,4,F,3,Sim,1,638,8,Pública,-3.7319,-38.5267
9762029994,São Paulo,A,0,A,0,Sim,1,518,1,Pública,-23.5505,-46.6333
7815116264,Belo Horizonte,A,0,B,1,Não,0,575,1,Pública,-19.9167,-43.9345
9576223837,Manaus,D,3,F,3,Sim,1,745,7,Pública,-3.119,-60.0217
1646869117,Belo Horizonte,A,0,A,0,Sim,1,274,1,Pública,-19.9167,-43.9345
4415735309,Rio de Janeiro,E,4,F,3,Sim,1,724,8,Pública,-22.9068,-43.1729
7285905501,Manaus,C,2,D,2,Sim,1,493,5,Privada,-3.119,-60.0217
9158773504,Rio de Janeiro,Q,5,G,4,Sim,1,653,10,Pública,-22.9068,-43.1729
9737242962,Rio de Janeiro,B,1,B,1,Sim,1,274,3,Pública,-22.9068,-43.1729
5614634942,Rio de Janeiro,B,1,A,0,Sim,1,511,2,Privada,-22.9068,-43.1729
3452826457,Belo Horizonte,D,3,D,2,Sim,1,563,6,Privada,-19.9167,-43.9345
3079556603,São Paulo,B,1,B,1,Sim,1,513,3,Privada,-23.5505,-46.6333
1185415006,Rio de Janeiro,B,1,A,0,Sim,1,660,2,Privada,-22.9068,-43.1729
5334333031,Belo Horizonte,A,0,B,1,Sim,1,448,2,Pública,-19.9167,-43.9345
6205692964,São Paulo,B,1,A,0,Sim,1,302,2,Pública,-23.5505,-46.6333
1046378726,Fortaleza,C,2,D,2,Sim,1,662,5,Pública,-3.7319,-38.5267
5649015513,Manaus,B,1,B,1,Sim,1,601,3,Pública,-3.119,-60.0217
7674921031,São Paulo,A,0,A,0,Não,0,384,0,Pública,-23.5505,-46.6333
1542383372,Rio de Janeiro,E,4,F,3,Sim,1,768,8,Pública,-22.9068,-43.1729
7466744829,Rio de Janeiro,E,4,F,3,Sim,1,896,8,Pública,-22.9068,-43.1729
4823468661,Belo Horizonte,D,3,D,2,Sim,1,529,6,Pública,-19.9167,-43.9345
4165663699,Rio de Janeiro,B,1,A,0,Sim,1,411,2,Pública,-22.9068,-43.1729
4692588727,Belo Horizonte,C,2,D,2,Sim,1,735,5,Pública,-19.9167,-43.9345
4512641834,Fortaleza,D,3,F,3,Sim,1,588,7,Pública,-3.7319,-38.5267
8603972471,Fortaleza,B,1,B,1,Sim,1,529,3,Pública,-3.7319,-38.5267
2352077434,Rio de Janeiro,B,1,A,0,Não,0,401,1,Privada,-22.9068,-43.1729
2094218437,Fortaleza,C,2,D,2,Sim,1,668,5,Pública,-3.7319,-38.5267
7463637173,Rio de Janeiro,E,4,F,3,Sim,1,787,8,Pública,-22.9068,-43.1729
8448804690,Fortaleza,C,2,D,2,Sim,1,657,5,Pública,-3.7319,-38.5267
5011445416,Rio de Janeiro,Q,5,G,4,Sim,1,723,10,Privada,-22.9068,-43.1729
4745903638,Fortaleza,B,1,A,0,Sim,1,309,2,Pública,-3.7319,-38.5267
1434495248,Manaus,D,3,D,2,Sim,1,578,6,Pública,-3.119,-60.0217
6768887799,Belo Horizonte,E,4,G,4,Sim,1,670,9,Pública,-19.9167,-43.9345
9787800187,Rio de Janeiro,C,2,D,2,Sim,1,658,5,Pública,-22.9068,-43.1729
8532000472,Belo Horizonte,C,2,F,3,Sim,1,583,6,Privada,-19.9167,-43.9345
8281733399,Rio de Janeiro,Q,5,G,4,Sim,1,798,10,Pública,-22.9068,-43.1729
9177416149,Rio de Janeiro,B,1,A,0,Sim,1,491,2,Pública,-22.9068,-43.1729
4374423304,Fortaleza,B,1,A,0,Não,0,398,1,Privada,-3.7319,-38.5267
6672415556,Manaus,A,0,B,1,Não,0,411,1,Privada,-3.119,-60.0217
9717650857,Rio de Janeiro,Q,5,G,4,Sim,1,811,10,Pública,-22.9068,-43.1729
5511672344,Manaus,A,0,A,0,Sim,1,444,1,Privada,-3.119,-60.0217
3164964509,Rio de Janeiro,B,1,A,0,Sim,1,466,2,Pública,-22.9068,-43.1729
1275963328,Belo Horizonte,D,3,F,3,Sim,1,659,7,Pública,-19.9167,-43.9345
8041111041,São Paulo,D,3,F,3,Sim,1,651,7,Pública,-23.5505,-46.6333
8872649858,Belo Horizonte,A,0,B,1,Não,0,555,1,Pública,-19.9167,-43.9345
7192694441,Fortaleza,B,1,A,0,Não,0,307,1,Pública,-3.7319,-38.5267
5810027745,Belo Horizonte,A,0,B,1,Não,0,480,1,Privada,-19.9167,-43.9345
7366671448,São Paulo,A,0,B,1,Não,0,354,1,Privada,-23.5505,-46.6333
7769552798,Fortaleza,B,1,A,0,Sim,1,424,2,Pública,-3.7319,-38.5267
2005270473,São Paulo,A,0,A,0,Não,0,462,0,Privada,-23.5505,-46.6333
3661025253,São Paulo,D,3,D,2,Sim,1,517,6,Pública,-23.5505,-46.6333
3773515053,Manaus,C,2,D,2,Sim,1,609,5,Pública,-3.119,-60.0217
4078282905,Manaus,B,1,A,0,Sim,1,412,2,Pública,-3.119,-60.0217
7357131152,Rio de Janeiro,B,1,A,0,Sim,1,403,2,Pública,-22.9068,-43.1729
7524755561,São Paulo,C,2,F,3,Sim,1,648,6,Privada,-23.5505,-46.6333
1338003942,Belo Horizonte,B,1,B,1,Não,0,425,2,Privada,-19.9167,-43.9345
3155387445,Manaus,C,2,D,2,Sim,1,526,5,Pública,-3.119,-60.0217
6692628170,Rio de Janeiro,Q,5,G,4,Sim,1,775,10,Pública,-22.9068,-43.1729
1786707119,Fortaleza,B,1,A,0,Sim,1,435,2,Pública,-3.7319,-38.5267
4844141178,Belo Horizonte,D,3,D,2,Sim,1,684,6,Pública,-19.9167,-43.9345
3512890090,Belo Horizonte,D,3,F,3,Sim,1,492,7,Privada,-19.9167,-43.9345
3564596368,Belo Horizonte,C,2,F,3,Sim,1,599,6,Pública,-19.9167,-43.9345
9005625002,Manaus,A,0,A,0,Sim,1,392,1,Pública,-3.119,-60.0217
2579296003,Belo Horizonte,A,0,B,1,Não,0,597,1,Pública,-19.9167,-43.9345
6223221376,Rio de Janeiro,D,3,D,2,Sim,1,625,6,Pública,-22.9068,-43.1729
4851497090,Fortaleza,B,1,A,0,Sim,1,551,2,Pública,-3.7319,-38.5267
8531698161,São Paulo,A,0,A,0,Sim,1,465,1,Pública,-23.5505,-46.6333
2099602582,Fortaleza,Q,5,F,3,Sim,1,757,9,Pública,-3.7319,-38.5267
7889149015,Manaus,Q,5,F,3,Sim,1,702,9,Pública,-3.119,-60.0217
5126238451,Fortaleza,E,4,F,3,Sim,1,671,8,Privada,-3.7319,-38.5267
2647268172,São Paulo,E,4,F,3,Sim,1,663,8,Pública,-23.5505,-46.6333
4512871708,São Paulo,E,4,G,4,Sim,1,629,9,Pública,-23.5505,-46.6333
4743286750,São Paulo,C,2,D,2,Sim,1,523,5,Privada,-23.5505,-46.6333
8410871728,Manaus,D,3,F,3,Sim,1,595,7,Pública,-3.119,-60.0217
5113849463,Manaus,C,2,F,3,Sim,1,378,6,Privada,-3.119,-60.0217
2446749884,Fortaleza,E,4,G,4,Sim,1,687,9,Pública,-3.7319,-38.5267
9467598276,Manaus,A,0,A,0,Não,0,398,0,Pública,-3.119,-60.0217
2782401795,São Paulo,B,1,B,1,Não,0,500,2,Pública,-23.5505,-46.6333
3121066156,São Paulo,Q,5,G,4,Sim,1,703,10,Pública,-23.5505,-46.6333
8661914952,Rio de Janeiro,D,3,D,2,Sim,1,597,6,Pública,-22.9068,-43.1729
6819018061,São Paulo,D,3,F,3,Sim,1,567,7,Pública,-23.5505,-46.6333
2836123009,Manaus,C,2,F,3,Sim,1,582,6,Pública,-3.119,-60.0217
4609674143,Fortaleza,Q,5,F,3,Sim,1,713,9,Pública,-3.7319,-38.5267
8863086052,Manaus,D,3,F,3,Sim,1,511,7,Pública,-3.119,-60.0217
1716528105,Rio de Janeiro,D,3,F,3,Sim,1,575,7,Privada,-22.9068,-43.1729
7888029267,Manaus,B,1,A,0,Não,0,480,1,Privada,-3.119,-60.0217
3708357854,Rio de Janeiro,D,3,F,3,Sim,1,619,7,Privada,-22.9068,-43.1729
2000919043,Manaus,C,2,D,2,Sim,1,719,5,Pública,-3.119,-60.0217
